GeneID	Length	SRR12082751_P1.bam	SRR12082752_P.bam	SRR12082753_c.bam	SRR12082754_c.bam
ENSG00000222852	90	0	0	0	0
ENSG00000243664	152	0	0	0	0
ENSG00000249287	1195	0	0	0	0
ENSG00000248761	720	0	0	0	0
ENSG00000231228	339	0	0	0	0
ENSG00000168903	2440	0	0	0	0
ENSG00000206686	104	0	0	0	0
ENSG00000165810	5565	0	15	2	0
ENSG00000277912	82	0	0	0	0
ENSG00000241870	592	0	0	0	0
ENSG00000214295	1527	0	0	0	0
ENSG00000248560	1569	0	0	0	0
ENSG00000185372	948	0	0	0	0
ENSG00000182613	948	0	0	0	0
ENSG00000248473	411	0	2	0	0
ENSG00000250222	486	14	99	46	10
ENSG00000146054	7338	15	15	23	11
ENSG00000250900	1484	0	0	3	0
ENSG00000248514	456	0	1	0	0
ENSG00000146063	12803	136	180	58	42
ENSG00000264732	68	0	0	0	0
ENSG00000247049	566	0	0	0	0
ENSG00000204628	5990	44659	60914	24726	10173
ENSG00000272296	79	0	0	0	0
ENSG00000264549	68	0	0	0	0
ENSG00000233937	3312	113	213	84	33
ENSG00000183718	6562	215	219	220	27
ENSG00000248275	1316	488	632	296	179
ENSG00000248103	549	0	0	0	0
ENSG00000274525	246	0	1	1	0
ENSG00000222533	104	0	0	0	0
ENSG00000238035	1838	2	5	0	2
ENSG00000274553	2791	0	0	0	0
ENSG00000250765	727	0	0	0	0
ENSG00000230178	995	0	0	0	0
ENSG00000251035	344	0	0	0	0
ENSG00000213285	468	0	0	0	0
ENSG00000271530	331	0	0	0	0
ENSG00000220212	938	0	0	0	0
ENSG00000170590	727	0	0	0	0
ENSG00000217929	2812	0	0	0	0
ENSG00000218577	709	0	0	0	0
ENSG00000263667	2050	0	0	0	0
ENSG00000205653	2007	0	0	0	0
ENSG00000112679	5686	412	776	567	209
ENSG00000137265	5898	2	2	4	1
ENSG00000112685	4983	2533	5259	2051	397
ENSG00000230433	851	8	4	12	1
ENSG00000188996	1025	6	10	1	0
ENSG00000219712	1227	3	7	3	2
ENSG00000272463	2814	26	62	5	1
ENSG00000271727	423	11	18	0	0
ENSG00000271911	2055	4	6	0	0
ENSG00000272485	2436	2	2	0	0
ENSG00000276687	1965	0	0	0	0
ENSG00000278343	404	0	0	0	0
ENSG00000270937	732	0	0	0	0
ENSG00000176515	3435	0	0	0	0
ENSG00000164379	1715	151	12	282	107
ENSG00000281809	413	3	3	1	0
ENSG00000261730	1277	6	2	14	2
ENSG00000137273	2187	278	45	475	140
ENSG00000275859	98	0	0	0	0
ENSG00000243439	277	0	0	0	0
ENSG00000218027	1592	4	0	0	0
ENSG00000272279	548	0	0	0	0
ENSG00000280916	333	0	0	4	0
ENSG00000054598	3926	61	29	124	48
ENSG00000112699	4304	716	903	554	215
ENSG00000250903	13177	179	303	63	23
ENSG00000236086	262	0	2	0	2
ENSG00000266252	100	0	0	0	0
ENSG00000272465	701	2	7	0	0
ENSG00000280423	2197	0	2	0	0
ENSG00000164385	2434	3	28	0	0
ENSG00000228718	834	0	0	0	0
ENSG00000145949	5806	24	14	12	2
ENSG00000124535	3877	2457	2287	2983	665
ENSG00000021355	3094	1247	3909	981	373
ENSG00000266750	77	0	0	0	0
ENSG00000230438	1460	0	4	0	2
ENSG00000170542	4118	0	4	623	152
ENSG00000232999	193	0	0	0	0
ENSG00000228365	484	0	0	0	0
ENSG00000124570	4729	2085	3925	1967	923
ENSG00000244041	2811	13	83	46	11
ENSG00000124588	11558	1401	2576	2491	823
ENSG00000224846	539	0	0	0	0
ENSG00000271361	631	0	0	0	0
ENSG00000274855	106	0	0	0	0
ENSG00000232654	417	2	0	0	0
ENSG00000217707	377	0	0	0	0
ENSG00000229282	398	0	0	0	0
ENSG00000137275	4231	1305	1755	1155	228
ENSG00000272277	850	13	25	28	7
ENSG00000222248	124	0	4	0	0
ENSG00000137274	5780	308	1007	322	97
ENSG00000228170	695	0	0	0	0
ENSG00000137267	1727	2019	1928	1485	591
ENSG00000216819	871	12	11	20	9
ENSG00000230269	1505	0	0	0	0
ENSG00000137285	2194	294	261	253	124
ENSG00000180822	10418	364	398	845	328
ENSG00000137266	8898	53	37	21	5
ENSG00000272320	1989	0	0	0	0
ENSG00000228793	789	4	3	0	0
ENSG00000270477	153	0	0	0	0
ENSG00000168994	2474	429	893	496	206
ENSG00000270504	2761	7	63	20	5
ENSG00000219992	436	2	0	0	0
ENSG00000238158	629	0	0	0	0
ENSG00000145945	1932	4	5	30	11
ENSG00000233068	642	0	0	0	0
ENSG00000260604	7060	17	200	12	1
ENSG00000218472	371	7	6	5	1
ENSG00000217135	300	0	0	0	0
ENSG00000217566	520	0	0	0	0
ENSG00000216657	1038	25	16	38	10
ENSG00000279926	1458	0	0	0	0
ENSG00000272248	490	1	4	0	0
ENSG00000230648	209	4	0	3	1
ENSG00000112739	7859	1338	1332	1656	566
ENSG00000145975	3138	4	6	2	0
ENSG00000185689	3319	9	1	17	2
ENSG00000198721	4579	2055	4059	2657	980
ENSG00000254821	640	0	0	0	0
ENSG00000234817	2277	8	4	4	0
ENSG00000237716	266	0	0	0	0
ENSG00000216307	691	0	0	0	0
ENSG00000231811	329	0	3	3	0
ENSG00000201185	119	0	0	0	0
ENSG00000260239	2272	0	0	0	0
ENSG00000270695	287	0	0	0	0
ENSG00000260673	573	0	0	0	0
ENSG00000205444	484	0	0	0	0
ENSG00000217385	1317	8	3	5	1
ENSG00000153046	4531	889	374	1171	254
ENSG00000236336	369	0	0	1	1
ENSG00000217030	423	3	1	0	1
ENSG00000124787	1962	812	929	909	197
ENSG00000272142	1489	90	148	104	23
ENSG00000271978	3273	4	5	8	0
ENSG00000220685	1188	13	2	8	1
ENSG00000219607	4907	2	0	18	15
ENSG00000214113	9443	739	1102	881	316
ENSG00000265083	90	1	0	0	0
ENSG00000280624	70	0	0	0	0
ENSG00000145982	2351	446	767	533	162
ENSG00000220446	359	3	0	2	0
ENSG00000269985	1333	0	0	1	0
ENSG00000218574	969	4	0	0	0
ENSG00000270174	806	0	0	7	0
ENSG00000217239	354	33	31	38	13
ENSG00000216360	946	4	4	0	0
ENSG00000233064	411	1	0	0	0
ENSG00000239472	281	0	0	0	0
ENSG00000215057	1601	26	3	7	7
ENSG00000124785	2328	2	0	0	0
ENSG00000124491	4690	819	2203	1	0
ENSG00000263572	132	0	0	0	0
ENSG00000216863	5603	0	3	0	0
ENSG00000241216	301	0	0	0	0
ENSG00000218868	935	0	2	0	0
ENSG00000112799	1254	2	0	0	0
ENSG00000261211	3325	6	1	2	0
ENSG00000279368	1837	2	6	0	0
ENSG00000226281	568	1	0	0	0
ENSG00000224532	506	0	0	0	0
ENSG00000219986	488	5	0	6	2
ENSG00000223342	933	0	0	0	0
ENSG00000240936	292	0	0	0	0
ENSG00000203498	517	0	0	0	0
ENSG00000124782	17254	503	547	537	132
ENSG00000225092	1676	7	4	7	1
ENSG00000201483	105	0	0	0	0
ENSG00000124783	11349	7331	12265	9477	2057
ENSG00000238221	500	1	0	2	0
ENSG00000164304	3512	3	14	6	0
ENSG00000219375	391	2	2	0	0
ENSG00000220472	730	525	497	594	225
ENSG00000230570	1203	1	3	0	0
ENSG00000124784	3237	1115	1300	1585	338
ENSG00000233503	1501	7	4	3	0
ENSG00000219993	347	0	0	0	0
ENSG00000234115	1241	7	4	2	0
ENSG00000261189	888	28	12	4	0
ENSG00000096696	10093	1767	1980	106	35
ENSG00000168566	5836	234	241	490	140
ENSG00000236512	457	2	0	0	0
ENSG00000153162	2780	24	0	24	9
ENSG00000239264	4387	659	536	1067	262
ENSG00000259040	3030	4	0	0	0
ENSG00000217746	893	0	0	0	0
ENSG00000219294	1656	7	2	1	0
ENSG00000188428	3315	544	1274	539	156
ENSG00000265818	768	0	0	0	0
ENSG00000282913	273	0	0	0	0
ENSG00000124802	2107	1249	2111	2487	631
ENSG00000232234	400	3	0	0	0
ENSG00000234763	746	0	0	0	0
ENSG00000124786	2137	435	800	618	172
ENSG00000251164	556	0	0	0	0
ENSG00000276019	240	0	0	0	0
ENSG00000230939	489	10	8	0	0
ENSG00000225775	661	3	0	0	0
ENSG00000181355	4807	0	0	0	0
ENSG00000216368	802	4	1	8	2
ENSG00000229765	482	4	5	4	2
ENSG00000221583	126	0	0	0	0
ENSG00000275271	109	0	0	0	0
ENSG00000216781	675	0	0	2	1
ENSG00000137203	8245	37	66	59	11
ENSG00000229950	1692	0	7	1	0
ENSG00000228478	539	1	0	0	0
ENSG00000183674	1895	3	6	9	2
ENSG00000229401	860	2	4	4	2
ENSG00000263705	78	0	0	0	0
ENSG00000238076	636	2	1	2	0
ENSG00000231056	256	5	5	0	0
ENSG00000111846	9052	2115	2527	2097	415
ENSG00000237685	1475	12	16	1	1
ENSG00000216359	692	2	0	0	0
ENSG00000217181	479	10	10	3	7
ENSG00000205318	934	0	0	6	1
ENSG00000137434	884	326	524	193	111
ENSG00000201048	111	1	0	0	0
ENSG00000111845	1800	1531	1417	2881	594
ENSG00000111843	1321	3409	7361	4376	1464
ENSG00000272097	1471	3	8	6	1
ENSG00000137210	4815	2877	4831	5775	1630
ENSG00000272162	1589	0	0	0	0
ENSG00000222383	136	5	0	1	0
ENSG00000111837	4226	71	63	54	9
ENSG00000124827	2441	0	4	0	0
ENSG00000235051	666	0	0	0	0
ENSG00000153157	3962	27	38	22	11
ENSG00000197977	3997	4	0	0	2
ENSG00000274541	303	0	0	0	0
ENSG00000230314	1587	0	0	0	0
ENSG00000224531	4688	811	459	1024	256
ENSG00000244476	3242	4	0	0	0
ENSG00000271245	222	0	0	0	1
ENSG00000247925	704	2	0	0	1
ENSG00000111859	10359	404	7113	17	1
ENSG00000233656	699	0	0	0	0
ENSG00000242753	686	0	5	0	0
ENSG00000202313	163	0	0	0	0
ENSG00000218020	2275	0	0	0	0
ENSG00000205269	8362	175	313	82	22
ENSG00000271897	430	0	0	0	0
ENSG00000277473	277	0	0	0	0
ENSG00000207419	142	0	0	0	0
ENSG00000111863	4150	8	23	16	5
ENSG00000234427	554	0	0	0	0
ENSG00000215124	1345	0	0	0	0
ENSG00000225102	276	2	0	0	0
ENSG00000229896	855	2	1	5	1
ENSG00000095951	10979	568	636	309	56
ENSG00000078401	2033	637	531	233	69
ENSG00000218893	140	0	0	0	0
ENSG00000223321	296	0	0	0	0
ENSG00000212802	615	2558	3408	1848	582
ENSG00000234015	894	0	2	3	0
ENSG00000112137	11200	192	220	221	53
ENSG00000223291	97	0	0	1	0
ENSG00000206702	164	1	0	1	0
ENSG00000215022	3115	6	0	2	4
ENSG00000145979	8300	725	1548	504	187
ENSG00000272379	473	0	0	0	0
ENSG00000145990	10686	290	779	695	149
ENSG00000237786	332	0	0	0	0
ENSG00000218265	780	7	2	4	4
ENSG00000202351	310	0	0	0	0
ENSG00000124523	6023	316	1043	244	61
ENSG00000261071	1045	0	0	0	0
ENSG00000225921	1865	3747	3175	4866	1469
ENSG00000010017	3347	896	563	649	182
ENSG00000280458	62	0	0	0	0
ENSG00000050393	6057	2232	2417	1887	520
ENSG00000272209	1143	0	2	2	0
ENSG00000180537	4090	325	343	97	20
ENSG00000220868	572	2	0	0	0
ENSG00000233981	386	0	0	0	0
ENSG00000112149	2515	384	492	819	183
ENSG00000238987	62	0	0	0	0
ENSG00000230631	470	0	0	0	0
ENSG00000226673	3697	0	0	0	0
ENSG00000237346	489	0	0	0	0
ENSG00000234540	405	0	0	0	0
ENSG00000229646	146	0	0	0	0
ENSG00000206960	104	0	0	0	0
ENSG00000234261	1735	0	0	0	0
ENSG00000216754	869	0	0	0	0
ENSG00000242989	254	0	0	0	0
ENSG00000264687	101	0	0	0	0
ENSG00000271888	1078	10	6	12	1
ENSG00000008083	6015	587	814	740	223
ENSG00000235488	455	1	2	2	0
ENSG00000201367	107	0	0	0	0
ENSG00000201519	106	1	0	0	0
ENSG00000277411	106	0	0	2	0
ENSG00000047579	3052	542	910	607	182
ENSG00000214027	534	194	201	164	44
ENSG00000232947	845	0	0	0	0
ENSG00000274212	234	0	0	0	0
ENSG00000217585	972	0	0	0	0
ENSG00000007944	3033	625	2075	334	128
ENSG00000263712	69	0	0	0	0
ENSG00000218073	486	4	0	3	0
ENSG00000217078	386	0	1	0	0
ENSG00000216364	426	2	0	0	0
ENSG00000251831	107	0	0	0	0
ENSG00000207193	100	0	0	0	0
ENSG00000137198	2232	536	1167	51	59
ENSG00000282024	1667	0	2	0	0
ENSG00000124788	16487	280	465	174	74
ENSG00000281447	132	0	0	0	0
ENSG00000265642	80	0	0	0	1
ENSG00000229931	698	4	4	3	3
ENSG00000272341	2538	3	24	15	3
ENSG00000221492	65	0	0	0	0
ENSG00000277100	100	0	0	0	0
ENSG00000230873	2882	0	0	0	0
ENSG00000112183	3444	1533	1512	568	146
ENSG00000219314	754	0	0	0	0
ENSG00000112186	3637	2063	3598	973	297
ENSG00000184612	754	22	18	20	27
ENSG00000218359	272	0	0	0	0
ENSG00000137414	4677	777	1719	338	68
ENSG00000124789	6030	1635	1222	1176	199
ENSG00000206881	102	0	0	0	0
ENSG00000272269	1088	26	9	55	25
ENSG00000201415	118	0	0	0	0
ENSG00000201442	99	0	0	0	0
ENSG00000137177	11006	342	161	321	91
ENSG00000220920	359	0	0	2	0
ENSG00000187566	1188	36	39	14	3
ENSG00000137364	3181	358	914	380	73
ENSG00000165097	4595	296	501	435	43
ENSG00000124795	4361	8739	7835	7273	2041
ENSG00000199715	102	0	0	0	0
ENSG00000278102	192	0	0	0	0
ENSG00000200681	107	0	0	0	0
ENSG00000217414	2007	0	4	5	1
ENSG00000218976	1314	0	0	0	0
ENSG00000137393	5175	716	1765	383	69
ENSG00000207775	97	0	0	0	0
ENSG00000217379	466	3	0	1	0
ENSG00000231662	381	0	0	0	0
ENSG00000218643	896	0	0	0	0
ENSG00000201523	136	0	0	0	0
ENSG00000226786	794	11	3	0	0
ENSG00000214012	1282	14	14	8	1
ENSG00000217314	385	1	0	1	0
ENSG00000200957	105	0	0	0	0
ENSG00000237404	357	1	4	0	0
ENSG00000227116	470	0	2	0	0
ENSG00000228412	2301	31	52	6	1
ENSG00000172201	2344	1416	287	66	5
ENSG00000229700	486	2	5	1	3
ENSG00000172197	1794	92	39	50	21
ENSG00000227803	380	0	0	0	0
ENSG00000112242	5164	1359	1253	947	189
ENSG00000240869	305	15	23	21	22
ENSG00000281428	64	0	0	0	0
ENSG00000252949	84	0	0	0	0
ENSG00000224707	400	3	0	5	3
ENSG00000222431	105	2	0	3	0
ENSG00000201683	102	0	0	0	0
ENSG00000145996	4602	539	504	617	110
ENSG00000225832	332	0	0	0	0
ENSG00000233848	614	3	5	4	0
ENSG00000252046	95	2	0	0	0
ENSG00000227089	386	0	0	0	0
ENSG00000280989	990	0	2	0	0
ENSG00000231754	543	0	0	0	0
ENSG00000124766	5851	475	481	182	86
ENSG00000220771	256	0	2	0	2
ENSG00000272168	11161	1	2	0	0
ENSG00000280443	202	0	0	0	0
ENSG00000222515	375	0	0	0	0
ENSG00000260455	1940	0	0	0	0
ENSG00000219404	604	0	0	0	0
ENSG00000261568	1615	0	0	0	0
ENSG00000260049	341	0	0	0	0
ENSG00000172179	1364	0	0	0	0
ENSG00000112273	2174	0	0	0	0
ENSG00000228772	743	0	0	0	0
ENSG00000233358	871	0	0	0	0
ENSG00000218476	867	0	0	0	0
ENSG00000207394	107	0	0	0	0
ENSG00000235743	312	0	0	0	0
ENSG00000219453	279	0	0	0	0
ENSG00000278128	1014	0	0	0	0
ENSG00000218512	121	0	1	1	1
ENSG00000220748	1063	0	0	0	0
ENSG00000219582	610	1	3	0	0
ENSG00000152954	4185	0	0	0	0
ENSG00000251830	102	0	0	0	0
ENSG00000146038	4996	7	8	2	0
ENSG00000146049	1382	0	2	0	0
ENSG00000202050	104	0	0	0	0
ENSG00000124532	5133	1620	2770	1057	255
ENSG00000112293	4919	71	127	10	3
ENSG00000112294	5525	469	774	83	37
ENSG00000137261	7172	39	6	9	2
ENSG00000218186	1458	0	0	0	0
ENSG00000280713	133	0	0	0	0
ENSG00000111802	3082	1561	1861	1266	249
ENSG00000112304	4394	583	1763	568	214
ENSG00000272345	887	1	11	6	0
ENSG00000112308	4134	3485	5218	3445	981
ENSG00000272402	405	2	2	5	0
ENSG00000224164	557	0	0	0	0
ENSG00000218806	562	0	0	0	0
ENSG00000112312	2476	3084	3968	2607	871
ENSG00000260286	814	0	0	0	0
ENSG00000282804	654	0	0	0	0
ENSG00000111913	8018	3	32	1	0
ENSG00000263391	99	0	0	0	0
ENSG00000217083	465	0	0	0	0
ENSG00000214975	499	791	595	251	91
ENSG00000272053	1030	0	32	2	1
ENSG00000220517	1237	1	17	0	0
ENSG00000244618	279	0	0	0	0
ENSG00000229313	577	0	0	0	0
ENSG00000223623	430	0	0	0	0
ENSG00000230372	472	0	0	0	0
ENSG00000168405	4570	25	82	18	2
ENSG00000219682	1401	41	23	21	1
ENSG00000262400	337	0	0	0	0
ENSG00000217805	387	0	0	0	0
ENSG00000264238	88	0	0	0	0
ENSG00000219681	382	0	0	0	0
ENSG00000235733	745	0	0	0	0
ENSG00000271108	517	0	0	0	0
ENSG00000216718	493	0	0	2	0
ENSG00000213972	927	0	0	0	0
ENSG00000079691	6799	527	941	166	29
ENSG00000207286	102	0	0	0	1
ENSG00000277593	77	0	0	0	0
ENSG00000207490	104	0	0	0	0
ENSG00000253017	77	0	0	0	0
ENSG00000079689	1482	0	0	0	0
ENSG00000217408	396	0	0	0	0
ENSG00000164508	396	5	0	0	0
ENSG00000146047	384	0	0	0	0
ENSG00000178762	310	0	0	0	0
ENSG00000216436	331	0	0	0	0
ENSG00000280964	140	0	0	0	0
ENSG00000146039	4633	0	0	0	0
ENSG00000124568	2044	0	0	0	0
ENSG00000124564	3594	0	0	0	0
ENSG00000276745	101	0	0	0	0
ENSG00000242387	370	0	0	0	0
ENSG00000277410	333	0	0	0	0
ENSG00000112337	2568	0	0	0	0
ENSG00000112343	9413	1170	1658	645	200
ENSG00000272558	354	0	0	0	0
ENSG00000272462	4130	104	100	56	11
ENSG00000272810	517	0	0	2	0
ENSG00000224447	223	0	0	0	0
ENSG00000124610	648	0	0	0	0
ENSG00000275714	411	11	19	18	3
ENSG00000278637	312	3	3	3	1
ENSG00000278705	438	9	8	9	6
ENSG00000274267	411	79	43	37	31
ENSG00000278463	393	10	0	8	4
ENSG00000276410	563	106	68	71	48
ENSG00000234816	369	0	1	2	0
ENSG00000278272	411	160	106	134	92
ENSG00000187837	642	534	865	639	345
ENSG00000010704	5675	350	1134	231	106
ENSG00000197061	435	27676	24232	15084	6495
ENSG00000187475	718	0	0	0	1
ENSG00000180596	834	49	63	50	14
ENSG00000180573	1668	428	569	310	116
ENSG00000281052	141	0	0	0	0
ENSG00000168298	754	419	573	386	181
ENSG00000158373	871	103	185	69	36
ENSG00000283064	1578	12	2	4	0
ENSG00000217159	292	0	0	0	1
ENSG00000274290	2585	11	8	5	4
ENSG00000277157	312	0	0	0	0
ENSG00000216331	206	0	0	0	0
ENSG00000282988	1637	0	1	0	0
ENSG00000197409	411	0	0	0	0
ENSG00000196866	393	0	0	0	0
ENSG00000281823	137	0	0	0	0
ENSG00000277224	1196	0	0	0	0
ENSG00000217275	499	2	0	3	1
ENSG00000276966	1487	0	0	1	0
ENSG00000273802	1534	0	1	0	0
ENSG00000277075	509	0	0	0	0
ENSG00000280547	138	0	0	0	0
ENSG00000277720	196	0	0	0	0
ENSG00000274750	2679	0	0	0	0
ENSG00000218281	134	0	0	0	0
ENSG00000124575	666	0	0	0	0
ENSG00000274618	312	0	0	0	0
ENSG00000275663	297	0	0	0	0
ENSG00000277775	411	0	0	0	0
ENSG00000275713	2060	0	0	0	0
ENSG00000273983	2411	0	0	0	0
ENSG00000218690	681	0	0	0	0
ENSG00000278588	381	0	0	0	0
ENSG00000158406	2163	148	85	72	24
ENSG00000281724	114	0	0	0	0
ENSG00000220875	417	60	54	46	27
ENSG00000186470	7042	412	992	311	105
ENSG00000124508	6398	699	1312	299	129
ENSG00000026950	5547	477	1292	223	75
ENSG00000124549	4177	126	138	85	34
ENSG00000111801	5658	350	737	129	58
ENSG00000112763	3787	1141	1332	821	284
ENSG00000124557	2895	6	2	0	0
ENSG00000199289	108	0	0	0	0
ENSG00000228223	3130	141	101	46	10
ENSG00000261353	342	1	11	2	3
ENSG00000182952	1274	2141	2920	1071	332
ENSG00000146109	2949	1778	2050	1990	614
ENSG00000275846	3929	0	0	0	0
ENSG00000271071	1207	0	0	0	0
ENSG00000181315	5059	365	900	278	44
ENSG00000281140	80	0	0	0	0
ENSG00000261584	1724	0	0	0	0
ENSG00000281452	133	0	0	0	0
ENSG00000241549	2071	2	1	3	0
ENSG00000243307	1826	0	0	0	0
ENSG00000224843	6481	23	64	35	12
ENSG00000272312	441	0	0	0	0
ENSG00000238621	113	7	13	6	1
ENSG00000220581	876	0	0	4	0
ENSG00000216762	885	0	0	0	0
ENSG00000219770	868	0	0	0	0
ENSG00000222800	191	0	0	0	0
ENSG00000272468	565	4	1	2	2
ENSG00000124635	950	28	12	15	5
ENSG00000196787	2250	102	134	89	27
ENSG00000276180	1294	139	353	131	65
ENSG00000197903	381	341	495	262	155
ENSG00000274997	387	142	98	105	31
ENSG00000280696	142	10	3	4	3
ENSG00000265565	63	0	0	0	0
ENSG00000174572	670	0	2	2	1
ENSG00000112812	5290	94	298	8	3
ENSG00000270935	1117	0	0	0	0
ENSG00000158553	3354	0	0	1	0
ENSG00000220758	875	0	0	0	0
ENSG00000204789	2397	37	127	10	9
ENSG00000124613	4834	95	146	195	24
ENSG00000271755	2955	12	55	6	3
ENSG00000237154	300	9	0	23	1
ENSG00000096654	3122	472	677	230	58
ENSG00000280950	117	0	0	0	0
ENSG00000278332	194	0	0	0	0
ENSG00000270666	236	0	0	0	0
ENSG00000218347	944	3	0	0	1
ENSG00000280871	109	0	0	0	0
ENSG00000219738	572	0	0	0	0
ENSG00000206671	106	0	0	0	0
ENSG00000238648	124	0	0	0	0
ENSG00000216676	224	0	0	0	0
ENSG00000276793	109	0	0	0	0
ENSG00000281706	3490	41	48	0	0
ENSG00000216915	1495	0	2	6	0
ENSG00000218069	493	2	3	3	1
ENSG00000217862	265	0	0	0	0
ENSG00000185130	488	0	0	0	1
ENSG00000196747	503	30	27	26	9
ENSG00000281258	141	0	0	0	0
ENSG00000278828	1237	45	75	25	9
ENSG00000276368	387	55	43	69	28
ENSG00000280826	141	0	0	0	0
ENSG00000273703	381	19	9	9	4
ENSG00000197238	373	11	44	7	5
ENSG00000273542	312	6	16	3	5
ENSG00000233822	5477	52	45	43	10
ENSG00000275221	393	0	0	0	0
ENSG00000281435	138	0	0	0	0
ENSG00000217646	340	0	0	0	0
ENSG00000276903	393	0	0	0	0
ENSG00000281512	139	0	0	0	0
ENSG00000184357	681	0	0	0	0
ENSG00000275379	411	0	0	0	0
ENSG00000275126	312	0	0	0	0
ENSG00000197153	775	81	55	43	14
ENSG00000278677	393	61	53	32	17
ENSG00000281851	138	0	0	0	0
ENSG00000274641	381	10	6	1	2
ENSG00000238610	63	0	0	0	0
ENSG00000168131	1212	0	0	0	1
ENSG00000168126	939	5	0	0	0
ENSG00000124657	942	6	10	0	1
ENSG00000214374	340	0	0	0	1
ENSG00000216629	926	0	0	0	0
ENSG00000217539	1633	2	0	4	0
ENSG00000199851	210	0	5	0	0
ENSG00000217315	909	0	0	0	0
ENSG00000187763	934	0	0	0	0
ENSG00000182477	938	0	1	0	0
ENSG00000220721	918	0	0	0	0
ENSG00000272009	686	36	55	43	15
ENSG00000197279	2107	62	48	17	1
ENSG00000219891	1657	10	17	0	3
ENSG00000219392	924	9	1	11	2
ENSG00000269293	2163	190	222	152	72
ENSG00000196812	1328	292	352	141	51
ENSG00000261839	2830	0	1	0	0
ENSG00000198315	7565	1104	719	764	41
ENSG00000226314	2535	28	15	10	5
ENSG00000280107	1677	0	0	7	0
ENSG00000216901	487	0	0	0	0
ENSG00000218016	1383	0	0	0	0
ENSG00000176933	992	36	62	32	12
ENSG00000137185	3705	321	427	309	74
ENSG00000187626	2375	179	360	162	46
ENSG00000189134	1639	0	0	0	0
ENSG00000197062	2933	603	1197	306	82
ENSG00000276302	557	5	0	0	1
ENSG00000137338	3100	786	782	586	189
ENSG00000273712	271	0	2	0	0
ENSG00000270326	193	0	0	0	0
ENSG00000235109	4957	120	268	37	11
ENSG00000189298	4842	475	702	217	45
ENSG00000158691	5495	386	308	379	42
ENSG00000251877	187	0	0	0	0
ENSG00000187987	3283	3	10	7	4
ENSG00000231162	835	22	5	11	0
ENSG00000219262	494	0	0	0	0
ENSG00000198704	2018	0	2	0	0
ENSG00000224586	2002	0	0	0	0
ENSG00000232040	5824	295	383	58	1
ENSG00000246350	2874	3	4	1	0
ENSG00000271440	214	0	0	0	0
ENSG00000235570	537	0	0	0	0
ENSG00000265764	84	0	0	0	0
ENSG00000237425	888	4	0	0	0
ENSG00000235559	372	9	2	10	5
ENSG00000225173	709	4	29	8	3
ENSG00000225595	3098	1	0	4	0
ENSG00000213916	632	0	0	0	0
ENSG00000233366	1075	0	0	0	0
ENSG00000224157	413	1	6	1	1
ENSG00000204713	7986	2939	4365	2933	1094
ENSG00000212240	100	0	0	0	0
ENSG00000204709	466	0	1	0	0
ENSG00000228666	1331	11	0	6	0
ENSG00000263426	299	0	0	0	0
ENSG00000280628	97	0	0	0	0
ENSG00000227214	1032	12	26	6	2
ENSG00000244349	317	8	16	0	0
ENSG00000197935	3176	157	352	60	9
ENSG00000223677	928	0	0	0	0
ENSG00000277661	876	0	0	2	0
ENSG00000204704	1028	0	0	0	0
ENSG00000236909	776	0	0	0	0
ENSG00000228364	596	4	1	6	1
ENSG00000204703	1007	0	0	0	0
ENSG00000204702	1273	0	0	0	0
ENSG00000204701	936	0	0	0	0
ENSG00000227206	389	0	0	0	0
ENSG00000203492	937	0	2	0	0
ENSG00000204700	1272	0	0	0	0
ENSG00000224233	936	0	0	0	0
ENSG00000273960	67	0	0	0	0
ENSG00000230598	944	0	0	0	0
ENSG00000232505	779	0	2	0	0
ENSG00000213911	931	0	0	0	0
ENSG00000204697	879	0	0	0	0
ENSG00000242524	960	0	0	0	0
ENSG00000197171	943	0	0	0	0
ENSG00000204695	966	0	0	0	0
ENSG00000230056	1436	0	0	0	0
ENSG00000243729	1266	0	0	0	0
ENSG00000112462	1869	0	0	0	0
ENSG00000280236	1117	0	0	0	0
ENSG00000168787	924	0	0	0	0
ENSG00000251608	947	0	0	0	0
ENSG00000204694	2864	0	0	0	0
ENSG00000206474	1672	0	0	0	0
ENSG00000279941	939	0	0	0	0
ENSG00000277881	349	0	0	0	0
ENSG00000204688	3708	0	0	0	0
ENSG00000225797	382	0	0	0	0
ENSG00000230164	1047	0	0	0	0
ENSG00000204687	1260	0	0	0	0
ENSG00000213900	406	2	1	0	0
ENSG00000229274	877	0	0	0	0
ENSG00000224582	2874	0	0	0	0
ENSG00000229281	1084	0	0	0	0
ENSG00000237988	948	2	0	0	0
ENSG00000213886	1087	3	2	0	0
ENSG00000204681	8470	169	129	4	14
ENSG00000232173	928	0	0	0	0
ENSG00000227609	290	0	0	0	0
ENSG00000201330	84	0	0	0	0
ENSG00000231301	518	0	0	0	0
ENSG00000204657	1584	0	0	0	0
ENSG00000235238	284	123	141	79	41
ENSG00000204655	3196	0	0	0	0
ENSG00000204644	2149	0	0	0	0
ENSG00000233916	423	4	14	0	0
ENSG00000204642	4342	128	180	194	103
ENSG00000225864	991	0	0	0	0
ENSG00000214922	4179	90	120	1	0
ENSG00000239257	471	0	0	0	0
ENSG00000273340	1157	14	1	0	0
ENSG00000227758	225	0	4	0	0
ENSG00000199290	102	0	0	0	0
ENSG00000235821	420	2	3	1	0
